ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
297564,0,512.8300707323943,198.76744079589844,-95.83265686035156,-512.6672973632812
297565,0,5.582208672108203,195.56744384765625,-90.83265686035156,0.09999999403953552
297566,0,5.582158073972976,195.56744384765625,-90.83265686035156,0.09540698677301407
297567,0,5.582050090982154,195.56744384765625,-90.83265686035156,0.08469131588935852
297568,0,5.581929588692108,195.56744384765625,-90.83265686035156,0.0693112164735794
297569,0,5.581859709855083,195.56744384765625,-90.83265686035156,0.05613723769783974
297570,0,5.5818259061612485,195.56744384765625,-90.83265686035156,0.04550548270344734
297571,0,5.581813434751935,195.56744384765625,-90.83265686035156,0.03692970052361488
297572,0,5.581813060919717,195.56744384765625,-90.83265686035156,0.030015792697668076
297573,0,5.581819088510561,195.56744384765625,-90.83265686035156,0.024444427341222763
297574,0,5.581828077933625,195.56744384765625,-90.83265686035156,0.01995697058737278
297575,0,5.581838014634913,195.56744384765625,-90.83265686035156,0.01634414680302143
297576,0,5.581847772388108,195.56744384765625,-90.83265686035156,0.013436851091682911
297577,0,5.581856770305485,195.56744384765625,-90.83265686035156,0.011098288930952549
297578,0,5.581864754890791,195.56744384765625,-90.83265686035156,0.009217948652803898
297579,0,5.5818716609061205,195.56744384765625,-90.83265686035156,0.007706718053668737
297580,0,5.581877527802628,195.56744384765625,-90.83265686035156,0.00649261474609375
297581,0,5.5818824480029905,195.56744384765625,-90.83265686035156,0.0055175782181322575
297582,0,5.581886431082168,195.56744384765625,-90.83265686035156,0.004734840244054794
297583,0,5.5818897950998405,195.56744384765625,-90.83265686035156,0.004106712061911821
297584,0,5.581892521513939,195.56744384765625,-90.83265686035156,0.003602867014706135
297585,0,5.581894757026849,195.56744384765625,-90.83265686035156,0.003198814345523715
297586,0,5.581896583076366,195.56744384765625,-90.83265686035156,0.002874908270314336
297587,0,5.581898070195317,195.56744384765625,-90.83265686035156,0.0026153563521802425
297588,0,5.581899278267848,195.56744384765625,-90.83265686035156,0.00240745535120368
297589,0,5.581900258006203,195.56744384765625,-90.83265686035156,0.0022409819066524506
297590,0,5.581901050645112,195.56744384765625,-90.83265686035156,0.0021076963748782873
297591,0,5.581901691205871,195.56744384765625,-90.83265686035156,0.0020010375883430243
297592,0,5.581902208325003,195.56744384765625,-90.83265686035156,0.0019157028291374445
297593,0,5.581902625278557,195.56744384765625,-90.83265686035156,0.0018474578391760588
297594,0,5.581902961151549,195.56744384765625,-90.83265686035156,0.00179290771484375
297595,0,5.581903231821954,195.56744384765625,-90.83265686035156,0.0017492675688117743
297596,0,5.581903449208103,195.56744384765625,-90.83265686035156,0.0017144393641501665
297597,0,5.581903624266208,195.56744384765625,-90.83265686035156,0.0016865539364516735
297598,0,5.58190376473195,195.56744384765625,-90.83265686035156,0.0016643141862004995
297599,0,5.581903866385852,195.56744384765625,-90.83265686035156,0.0016465758671984076
297600,0,5.581903956717492,195.56744384765625,-90.83265686035156,0.001632423372939229
297601,0,5.58190402170641,195.56744384765625,-90.83265686035156,0.0016210937174037099
297602,0,5.5819040830062105,195.56744384765625,-90.83265686035156,0.0016120909713208675
297603,0,5.581904124388201,195.56744384765625,-90.83265686035156,0.0016048812540248036
297604,0,5.581904167526093,195.56744384765625,-90.83265686035156,0.0015991592081263661
297605,0,5.58190419359258,195.56744384765625,-90.83265686035156,0.0015946197090670466
297606,0,5.5819042233910015,195.56744384765625,-90.83265686035156,0.0015909957000985742
297607,0,5.581904240042643,195.56744384765625,-90.83265686035156,0.001588096609339118
297608,0,5.581904260428796,195.56744384765625,-90.83265686035156,0.0015857695834711194
297609,0,5.581904270947422,195.56744384765625,-90.83265686035156,0.0015839386032894254
297610,0,5.5819042792755384,195.56744384765625,-90.83265686035156,0.0015824889997020364
297611,0,5.5819042939463,195.56744384765625,-90.83265686035156,0.0015813064528629184
297612,0,5.583531933861352,195.56744384765625,-90.83265686035156,0.0015813064528629184
297613,0,5.591166461962814,195.56744384765625,-90.83265686035156,0.0015813064528629184
297614,0,5.604176202680658,195.56744384765625,-90.83265686035156,0.0015813064528629184
297615,0,5.621949744858096,195.56744384765625,-90.83265686035156,0.0015813064528629184
297616,0,5.644057125292701,195.56744384765625,-90.83265686035156,0.0015813064528629184
297617,0,5.670053934257663,195.56744384765625,-90.83265686035156,0.0015813064528629184
297618,0,5.699623303076466,195.56744384765625,-90.83265686035156,0.0015813064528629184
297619,0,5.7325230385631665,195.56744384765625,-90.83265686035156,0.0015813064528629184
297620,0,5.76850726052172,195.56744384765625,-90.83265686035156,0.0015813064528629184
297621,0,5.807403157402648,195.56744384765625,-90.83265686035156,0.0015813064528629184
297622,0,5.847073303853016,195.56752014160156,-90.83018493652344,0.0015610884875059128
297623,0,5.88189224958335,195.56788635253906,-90.8185806274414,0.0014912413898855448
297624,0,5.912744622388116,195.5685272216797,-90.79911804199219,0.0014093780191615224
297625,0,5.940455418119962,195.56944274902344,-90.77294921875,0.0013328170171007514
297626,0,5.965674665972843,195.57041931152344,-90.7410659790039,0.0012694167671725154
297627,0,5.989082500026159,195.57164001464844,-90.70429229736328,0.0012214279267936945
297628,0,6.011160407379971,195.5730438232422,-90.66329956054688,0.0011885452549904585
297629,0,6.032322954322898,195.5746307373047,-90.6186294555664,0.0011685943463817239
297630,0,6.052668699334564,195.57606506347656,-90.5707015991211,0.0011594390962272882
297631,0,6.072701533828249,195.5777130126953,-90.51988220214844,0.0011587905464693904
297632,0,6.092505533717807,195.5794219970703,-90.46644592285156,0.001164245535619557
297633,0,6.112341379786454,195.58132934570312,-90.4106216430664,0.0011741637717932463
297634,0,6.132294326758796,195.5833740234375,-90.35257720947266,0.0011870956514030695
297635,0,6.152480798673364,195.58558654785156,-90.2924575805664,0.0012017440749332309
297636,0,6.172896354835516,195.58775329589844,-90.23037719726562,0.001217155484482646
297637,0,6.193504503670178,195.58978271484375,-90.16641235351562,0.001232795650139451
297638,0,6.214581029752071,195.59202575683594,-90.10066223144531,0.001248168875463307
297639,0,6.236074705745718,195.59432983398438,-90.03316497802734,0.001262931851670146
297640,0,6.257981011596799,195.5966339111328,-89.9639663696289,0.0012770079774782062
297641,0,6.28027773339285,195.59886169433594,-89.89311981201172,0.0012898636050522327
297642,0,6.303070541146524,195.60118103027344,-89.82064056396484,0.001301841693930328
297643,0,6.326315169529605,195.60348510742188,-89.74656677246094,0.001313018728978932
297644,0,6.350078169059351,195.60585021972656,-89.67093658447266,0.0013230514014139771
297645,0,6.374352177010828,195.6083221435547,-89.59373474121094,0.0013321685837581754
297646,0,6.399107122339249,195.6107177734375,-89.51500701904297,0.0013403319753706455
297647,0,6.424333690417396,195.6131591796875,-89.43475341796875,0.001347618061117828
297648,0,6.450116391648913,195.61572265625,-89.35297393798828,0.0013543319655582309
297649,0,6.4763873831442265,195.61830139160156,-89.26970672607422,0.0013601684477180243
297650,0,6.503133879120269,195.6208953857422,-89.1849365234375,0.001365394564345479
297651,0,6.530401789885306,195.62353515625,-89.09867858886719,0.0013700866838917136
297652,0,6.558176241755971,195.62619018554688,-89.01095581054688,0.0013742446899414062
297653,0,6.586447886966552,195.62893676757812,-88.92174530029297,0.001377868582494557
297654,0,6.615216053784324,195.6317138671875,-88.83106994628906,0.0013812637189403176
297655,0,6.64448937461668,195.63455200195312,-88.73893737792969,0.001384200993925333
297656,0,6.674233817641257,195.6374053955078,-88.64534759521484,0.0013869093963876367
297657,0,6.704465275625171,195.64027404785156,-88.55030822753906,0.0013892746064811945
297658,0,6.735213006382103,195.64320373535156,-88.45381927490234,0.0013913344591856003
297659,0,6.766435933516271,195.6461639404297,-88.35588836669922,0.0013932418078184128
297660,0,6.798135180829243,195.64920043945312,-88.25652313232422,0.0013948440318927169
297661,0,6.83027661801341,195.65223693847656,-88.15573120117188,0.0013964080717414618
297662,0,6.862932845382443,195.65536499023438,-88.05350494384766,0.0013978194911032915
297663,0,6.896034784690605,195.65850830078125,-87.9498519897461,0.0013991164742037654
297664,0,6.929610257093135,195.6616973876953,-87.84477996826172,0.0014003372052684426
297665,0,6.963654291759743,195.66493225097656,-87.73829650878906,0.0014013290638104081
297666,0,6.998181804879232,195.668212890625,-87.63040924072266,0.0014022827381268144
297667,0,7.033165282090995,195.6715545654297,-87.52111053466797,0.0014031982282176614
297668,0,7.068584870437312,195.67491149902344,-87.41040802001953,0.0014040755340829492
297669,0,7.104469404411591,195.67832946777344,-87.29830169677734,0.0014048767043277621
297670,0,7.140770543770467,195.68179321289062,-87.18479919433594,0.0014055633218958974
297671,0,7.1775030970529725,195.68528747558594,-87.06990814208984,0.001406173687428236
297672,0,7.213960834906231,195.6887969970703,-86.95362854003906,0.0014068603049963713
297673,0,7.249162230747672,195.6923828125,-86.83596801757812,0.0014074706705287099
297674,0,7.2831226254671355,195.69601440429688,-86.7169189453125,0.0014080428518354893
297675,0,7.315878340612073,195.6996612548828,-86.59650421142578,0.001408538781106472
297676,0,7.347452142368829,195.703369140625,-86.47471618652344,0.0014092253986746073
297677,0,7.377819242179957,195.7071075439453,-86.3515625,0.0014096450759097934
297678,0,7.406955398501802,195.71090698242188,-86.22703552246094,0.0014101410051807761
297679,0,7.4348770797843535,195.71473693847656,-86.10115051269531,0.0015538405859842896
297680,0,7.461540799036085,195.71861267089844,-85.97389221191406,0.0017500686226412654
297681,0,7.487025656926812,195.7225341796875,-85.84529113769531,0.0018608092796057463
297682,0,7.5112608954858935,195.7264862060547,-85.71533203125,0.0019163894467055798
297683,0,7.534298530978185,195.73048400878906,-85.58402252197266,0.0019371414091438055
297684,0,7.556109210289766,195.73451232910156,-85.45137786865234,0.0019366454798728228
297685,0,7.576690740197248,195.73858642578125,-85.31739044189453,0.0019240188412368298
297686,0,7.596061686524317,195.74269104003906,-85.18206024169922,0.0019046782981604338
297687,0,7.614193618021183,195.74685668945312,-85.04539489746094,0.0018827819731086493
297688,0,7.631112661411941,195.7510528564453,-84.90740966796875,0.0018601989140734076
297689,0,7.646803915111225,195.75526428222656,-84.76809692382812,0.0018383025890216231
297690,0,7.661333100038358,195.7595672607422,-84.62747192382812,0.0018182372441515326
297691,0,7.674592623710325,195.76390075683594,-84.48551940917969,0.0017999648116528988
297692,0,7.686655688074312,195.7682647705078,-84.34225463867188,0.001783828716725111
297693,0,7.699570939233093,195.77267456054688,-84.19768524169922,0.0017697142902761698
297694,0,7.713833431552547,195.77713012695312,-84.05180358886719,0.0017574691446498036
297695,0,7.729287368711082,195.78160095214844,-83.90461730957031,0.0017468261066824198
297696,0,7.7458639196136305,195.78614807128906,-83.75613403320312,0.0017378234770148993
297697,0,7.763460642126448,195.79074096679688,-83.60635375976562,0.00173015589825809
297698,0,7.781984101008255,195.79534912109375,-83.45529174804688,0.001723709050565958
297699,0,7.801378254802129,195.80001831054688,-83.30291748046875,0.0017183303134515882
297700,0,7.821557685980287,195.80471801757812,-83.14927673339844,0.0017136383103206754
297701,0,7.84249972059201,195.8094482421875,-82.99434661865234,0.0017098236130550504
297702,0,7.864184123960512,195.81423950195312,-82.838134765625,0.0017068481538444757
297703,0,7.886557254484426,195.81906127929688,-82.68064880371094,0.0017042540712282062
297704,0,7.90959845645583,195.8239288330078,-82.52190399169922,0.0017022322863340378
297705,0,7.933275180800578,195.82882690429688,-82.36190032958984,0.0017005919944494963
297706,0,7.957526983290362,195.833740234375,-82.20064544677734,0.0016992950113490224
297707,0,7.98236035101473,195.83872985839844,-82.03813171386719,0.0016982269007712603
297708,0,8.007735970563152,195.84375,-81.8743896484375,0.001697540283203125
297709,0,8.03364043256943,195.84878540039062,-81.70940399169922,0.001697120605967939
297710,0,8.060073591725876,195.85386657714844,-81.5431900024414,0.0016968154814094305
297711,0,8.087029275379939,195.85897827148438,-81.37576293945312,0.0016966246766969562
297712,0,8.114461351108565,195.8641357421875,-81.20710754394531,0.0016965102404356003
297713,0,8.142416975064133,195.8693084716797,-81.0372543334961,0.0016966246766969562
297714,0,8.170867387602039,195.87454223632812,-80.86619567871094,0.001696853549219668
297715,0,8.199789503016072,195.87977600097656,-80.69393920898438,0.0016971969744190574
297716,0,8.22920193808028,195.8850555419922,-80.52049255371094,0.0016975783510133624
297717,0,8.2591052983485,195.89036560058594,-80.34587097167969,0.0016979598440229893
297718,0,8.289524030899686,195.8956756591797,-80.17007446289062,0.001698570209555328
297719,0,8.320438907293017,195.9010467529297,-79.99309539794922,0.0016990661388263106
297720,0,8.351839183538967,195.9064178466797,-79.81497192382812,0.00169963832013309
297721,0,8.383736476579928,195.91183471679688,-79.63568878173828,0.0017002105014398694
297722,0,8.416105514095296,195.91726684570312,-79.45525360107422,0.001700820866972208
297723,0,8.448934393087683,195.92271423339844,-79.273681640625,0.0017014312325045466
297724,0,8.482241480034325,195.92819213867188,-79.0909652709961,0.001702003413811326
297725,0,8.515998423192944,195.93368530273438,-78.90713500976562,0.0017026137793436646
297726,0,8.550061353568363,195.939208984375,-78.72216796875,0.0017033385811373591
297727,0,8.584318680858413,195.9447479248047,-78.53608703613281,0.0017041015671566129
297728,0,8.618697910358554,195.95028686523438,-78.3488998413086,0.0017047881847247481
297729,0,8.653116890157195,195.9558563232422,-78.16061401367188,0.0017054748022928834
297730,0,8.687418951464583,195.96144104003906,-77.97122955322266,0.0017063140403479338
297731,0,8.72145356582126,195.96702575683594,-77.78074645996094,0.0017068481538444757
297732,0,8.755149697539986,195.97262573242188,-77.58919525146484,0.0017075729556381702
297733,0,8.78837430995496,195.97825622558594,-77.39655303955078,0.001708297641016543
297734,0,8.82098822953263,195.98385620117188,-77.2028579711914,0.0017090988112613559
297735,0,8.852836482283893,195.98948669433594,-77.0080795288086,0.0017098236130550504
297736,0,8.883854033720311,195.99513244628906,-76.81224822998047,0.001710433978587389
297737,0,8.913978464442872,196.00079345703125,-76.61537170410156,0.001711196848191321
297738,0,8.943122615688342,196.00645446777344,-76.41744232177734,0.0017118453979492188
297739,0,8.971293590164706,196.0121307373047,-76.21847534179688,0.0017125701997429132
297740,0,8.998493059536884,196.01779174804688,-76.01847076416016,0.00171318044885993
297741,0,9.024717454303877,196.02345275878906,-75.81743621826172,0.001713981619104743
297742,0,9.050032899263014,196.02911376953125,-75.61539459228516,0.001714744488708675
297743,0,9.074442134614378,196.03477478027344,-75.41232299804688,0.0017153548542410135
297744,0,9.097936022920033,196.04046630859375,-75.20824432373047,0.0017161178402602673
297745,0,9.120524484644324,196.0460968017578,-75.00316619873047,0.0017168044578284025
297746,0,9.14224557146029,196.0517120361328,-74.79708099365234,0.0017174530075863004
297747,0,9.163099718589171,196.05735778808594,-74.59001159667969,0.0017181014409288764
297748,0,9.183026439161049,196.06300354003906,-74.38195037841797,0.001718826242722571
297749,0,9.201995698965835,196.06863403320312,-74.17290496826172,0.0017195510445162654
297750,0,9.219986600246461,196.07424926757812,-73.96288299560547,0.001720161410048604
297751,0,9.2369697993403,196.07986450195312,-73.75189971923828,0.0017208862118422985
297752,0,9.252828311092154,196.08546447753906,-73.53994750976562,0.0017214202089235187
297753,0,9.267717932163503,196.09103393554688,-73.32703399658203,0.0017221450107172132
297754,0,9.28167217232718,196.0966033935547,-73.11316680908203,0.0017228317447006702
297755,0,9.294658380126483,196.10215759277344,-72.89836120605469,0.001723441993817687
297756,0,9.306709704262435,196.10769653320312,-72.68260955810547,0.0017240142915397882
297757,0,9.317834158118648,196.1132354736328,-72.4659194946289,0.0017247390933334827
297758,0,9.328022180186839,196.11874389648438,-72.24829864501953,0.001725425710901618
297759,0,9.337269080225557,196.12423706054688,-72.02975463867188,0.0017259597079828382
297760,0,9.345602653001954,196.12969970703125,-71.81028747558594,0.0017266464419662952
297761,0,9.353015745360414,196.13514709472656,-71.58990478515625,0.001727256691083312
297762,0,9.359546836330182,196.1405792236328,-71.36861419677734,0.0017278289888054132
297763,0,9.365154211407942,196.14599609375,-71.14641571044922,0.0017285156063735485
297764,0,9.36986586277156,196.15138244628906,-70.92332458496094,0.001729087787680328
297765,0,9.37366005384914,196.15673828125,-70.6993408203125,0.0017297363374382257
297769,0,9.378522387048509,196.18467712402344,-69.4990234375,0.0017330169212073088
297773,0,9.352744873572048,196.222412109375,-67.78285217285156,0.0017373275477439165
297777,0,9.29406975102585,196.26315307617188,-65.77119445800781,0.0017418288625776768
297781,0,9.219791381865306,196.29290771484375,-64.1839828491211,0.001745262066833675
297784,0,9.139356493628467,196.3143310546875,-62.972957611083984,0.0017477417131885886
297787,0,9.031641443251354,196.33511352539062,-61.73959732055664,0.0017502212431281805
297790,0,8.894093012994245,196.35549926757812,-60.46719741821289,0.0017525481525808573
297793,0,8.716198999683357,196.37652587890625,-59.083011627197266,0.0017550658667460084
297798,0,8.30110120716641,196.41497802734375,-56.34129333496094,0.0017596435500308871
297802,0,8.013776933172153,196.43667602539062,-54.66495132446289,0.0017622375162318349
297806,0,7.695999087153063,196.45806884765625,-52.924739837646484,0.0017647934146225452
297809,0,7.448918257634014,196.47311401367188,-51.64018249511719,0.00176658621057868
297813,0,7.071858247749931,196.4938507080078,-49.78660583496094,0.0017691039247438312
297817,0,6.6751775138278004,196.5139923095703,-47.89738082885742,0.0017715835710987449
297820,0,6.37709979532159,196.52845764160156,-46.48357391357422,0.001773300115019083
297823,0,5.937105750387172,196.5491943359375,-44.39398193359375,0.0017757415771484375
297828,0,5.462011371982566,196.57110595703125,-42.09860610961914,0.001778297359123826
297831,0,5.19789486352635,196.58343505859375,-40.77693557739258,0.0017797087784856558
297834,0,4.9318531236962055,196.59625244140625,-39.37502670288086,0.0017811203142628074
297838,0,4.608534677957407,196.6129913330078,-37.517066955566406,0.0017829131102189422
297842,0,4.263689765427819,196.63067626953125,-35.518226623535156,0.0017847823910415173
297850,0,3.6979745144878406,196.65826416015625,-31.312231063842773,0.0017930221511051059
297854,0,3.6542566546525244,196.6146240234375,-29.368181228637695,0.0017893599579110742
297858,0,3.8309864017567663,196.57138061523438,-27.405757904052734,0.0017819976201280951
