ts,agent_id,throttle,steer,brake
297564,0,0.8999999761581421,0.0051414454355835915,0.0
297565,0,0.8999999761581421,0.0053964839316904545,0.0
297566,0,0.8999999761581421,0.0047246417962014675,0.0
297567,0,0.8999999761581421,0.004476829431951046,0.0
297568,0,0.8999999761581421,0.0040381853468716145,0.0
297569,0,0.8999999761581421,0.0037556698080152273,0.0
297570,0,0.8999999761581421,0.0036983368918299675,0.0
297571,0,0.8999999761581421,0.003621156793087721,0.0
297572,0,0.8999999761581421,0.0035663298331201077,0.0
297573,0,0.8999999761581421,0.0033234974835067987,0.0
297574,0,0.8999999761581421,0.003328310791403055,0.0
297575,0,0.8999999761581421,0.0033128599170595407,0.0
297576,0,0.8999999761581421,0.0030736562330275774,0.0
297577,0,0.8999999761581421,0.003340045688673854,0.0
297578,0,0.8999999761581421,0.0031106064561754465,0.0
297579,0,0.8999999761581421,0.002997997449710965,0.0
297580,0,0.8999999761581421,0.002874302212148905,0.0
297581,0,0.8999999761581421,0.0030526749324053526,0.0
297582,0,0.8999999761581421,0.002865823218598962,0.0
297583,0,0.8999999761581421,0.002905810484662652,0.0
297584,0,0.8999999761581421,0.002803553594276309,0.0
297585,0,0.8999999761581421,0.002764522796496749,0.0
297586,0,0.8999999761581421,0.002628686837852001,0.0
297587,0,0.8999999761581421,0.002527985256165266,0.0
297588,0,0.8999999761581421,0.002842043759301305,0.0
297589,0,0.8999999761581421,0.003056872636079788,0.0
297590,0,0.8999999761581421,0.002901744330301881,0.0
297591,0,0.8999999761581421,0.0028873791452497244,0.0
297592,0,0.8999999761581421,0.002811705693602562,0.0
297593,0,0.8999999761581421,0.0028044283390045166,0.0
297594,0,0.8999999761581421,0.0027660478372126818,0.0
297595,0,0.8999999761581421,0.0033082461450248957,0.0
297596,0,0.8999999761581421,0.0029022549279034138,0.0
297597,0,0.8999999761581421,0.0026325543876737356,0.0
297598,0,0.8999999761581421,0.002364619867876172,0.0
297599,0,0.8999999761581421,0.0029521877877414227,0.0
297600,0,0.8999999761581421,0.0027322708629071712,0.0
297601,0,0.8999999761581421,0.0028528827242553234,0.0
297602,0,0.8999999761581421,0.0027333255857229233,0.0
297603,0,0.8999999761581421,0.0026454816106706858,0.0
297604,0,0.8999999761581421,0.0026097982190549374,0.0
297605,0,0.8999999761581421,0.002567318733781576,0.0
297606,0,0.8999999761581421,0.0025734174996614456,0.0
297607,0,0.8999999761581421,0.002761824056506157,0.0
297608,0,0.8999999761581421,0.0025755546521395445,0.0
297609,0,0.8999999761581421,0.002902817679569125,0.0
297610,0,0.8999999761581421,0.002455475740134716,0.0
297611,0,0.8999999761581421,0.002345726126804948,0.0
297612,0,0.8999999761581421,0.0023006468545645475,0.0
297613,0,0.8999999761581421,0.002339658560231328,0.0
297614,0,0.8999999761581421,0.0021605025976896286,0.0
297615,0,0.8999999761581421,0.0025750468485057354,0.0
297616,0,0.8999999761581421,0.002492862520739436,0.0
297617,0,0.8999999761581421,0.0026504704728722572,0.0
297618,0,0.8999999761581421,0.0026586311869323254,0.0
297619,0,0.8999999761581421,0.0026701472233980894,0.0
297620,0,0.8999999761581421,0.002813073107972741,0.0
297621,0,0.8999999761581421,0.0032546562142670155,0.0
297622,0,0.8999999761581421,0.00296545191667974,0.0
297623,0,0.8999999761581421,0.0029408589471131563,0.0
297624,0,0.8999999761581421,0.002878692699596286,0.0
297625,0,0.8999999761581421,0.0028962334617972374,0.0
297626,0,0.8999999761581421,0.002860194304957986,0.0
297627,0,0.8999999761581421,0.002985710510984063,0.0
297628,0,0.8999999761581421,0.002911269897595048,0.0
297629,0,0.8999999761581421,0.0029850616119802,0.0
297630,0,0.8999999761581421,0.00276428135111928,0.0
297631,0,0.8999999761581421,0.002717863069847226,0.0
297632,0,0.8999999761581421,0.002599591389298439,0.0
297633,0,0.8999999761581421,0.002688674023374915,0.0
297634,0,0.8999999761581421,0.0025361203588545322,0.0
297635,0,0.8999999761581421,0.002420749980956316,0.0
297636,0,0.8999999761581421,0.002623541047796607,0.0
297637,0,0.8999999761581421,0.002739593153819442,0.0
297638,0,0.8999999761581421,0.0023604421876370907,0.0
297639,0,0.8999999761581421,0.002712447429075837,0.0
297640,0,0.8999999761581421,0.002096472540870309,0.0
297641,0,0.8999999761581421,0.0020187648478895426,0.0
297642,0,0.8999999761581421,0.002145639853551984,0.0
297643,0,0.8999999761581421,0.0016523650847375393,0.0
297644,0,0.8999999761581421,0.0012977643636986613,0.0
297645,0,0.8999999761581421,0.0009210481657646596,0.0
297646,0,0.8999999761581421,0.0007587827858515084,0.0
297647,0,0.8999999761581421,0.0006709294975735247,0.0
297648,0,0.8999999761581421,0.0004266776377335191,0.0
297649,0,0.8999999761581421,0.0006817638641223311,0.0
297650,0,0.8999999761581421,0.00020438202773220837,0.0
297651,0,0.8999999761581421,0.00019060495833400637,0.0
297652,0,0.8999999761581421,-0.0004913965240120888,0.0
297653,0,0.8999999761581421,-0.0008233351982198656,0.0
297654,0,0.8999999761581421,-0.0001957774074980989,0.0
297655,0,0.8999999761581421,0.0006354096694849432,0.0
297656,0,0.8999999761581421,0.0004987333086319268,0.0
297657,0,0.8999999761581421,1.5959873053361662e-05,0.0
297658,0,0.8999999761581421,-0.0006225688848644495,0.0
297659,0,0.8999999761581421,-0.00037874680128879845,0.0
297660,0,0.8999999761581421,-0.00015333632472902536,0.0
297661,0,0.8999999761581421,0.00040494342101737857,0.0
297662,0,0.8999999761581421,-8.773093577474356e-05,0.0
297663,0,0.8999999761581421,0.00050658656982705,0.0
297664,0,0.8999999761581421,0.000891299860086292,0.0
297665,0,0.8999999761581421,0.0009471295052208006,0.0
297666,0,0.8999999761581421,0.0010535281617194414,0.0
297667,0,0.8999999761581421,0.0008560589049011469,0.0
297668,0,0.8999999761581421,-0.00011630816152319312,0.0
297669,0,0.8999999761581421,6.702692189719528e-05,0.0
297670,0,0.8999999761581421,0.0003607933467719704,0.0
297671,0,0.8999999761581421,-0.0003939311718568206,0.0
297672,0,0.8999999761581421,3.8714362744940445e-05,0.0
297673,0,0.8999999761581421,0.0022942405194044113,0.0
297674,0,0.8999999761581421,0.004029932431876659,0.0
297675,0,0.8999999761581421,0.002186305122449994,0.0
297676,0,0.8999999761581421,0.002338527236133814,0.0
297677,0,0.8999999761581421,0.002104890765622258,0.0
297678,0,0.8999999761581421,0.0020041014067828655,0.0
297679,0,0.8999999761581421,0.002753159496933222,0.0
297680,0,0.8999999761581421,0.0024619800969958305,0.0
297681,0,0.8999999761581421,0.002168153878301382,0.0
297682,0,0.8999999761581421,0.002665808657184243,0.0
297683,0,0.8999999761581421,0.0024408220779150724,0.0
297684,0,0.8999999761581421,0.002351621398702264,0.0
297685,0,0.8999999761581421,0.0018837121315300465,0.0
297686,0,0.8999999761581421,0.001661692513152957,0.0
297687,0,0.8999999761581421,0.001513357856310904,0.0
297688,0,0.8999999761581421,0.0017794863088056445,0.0
297689,0,0.8999999761581421,0.0008374025346711278,0.0
297690,0,0.8999999761581421,0.0012536883587017655,0.0
297691,0,0.8999999761581421,0.001376751228235662,0.0
297692,0,0.8999999761581421,0.0011824038811028004,0.0
297693,0,0.8999999761581421,0.00124640844296664,0.0
297694,0,0.8999999761581421,0.0004679732664953917,0.0
297695,0,0.8999999761581421,5.886626968276687e-05,0.0
297696,0,0.8999999761581421,-0.0009833010844886303,0.0
297697,0,0.8999999761581421,-0.002481568604707718,0.0
297698,0,0.8999999761581421,-0.004151932429522276,0.0
297699,0,0.8999999761581421,-0.0023835324682295322,0.0
297700,0,0.8999999761581421,-0.002699838485568762,0.0
297701,0,0.8999999761581421,-0.0024290899746119976,0.0
297702,0,0.8999999761581421,-0.002436263021081686,0.0
297703,0,0.8999999761581421,-0.0027298331260681152,0.0
297704,0,0.8999999761581421,-0.0035931505262851715,0.0
297705,0,0.8999999761581421,-0.0040555913001298904,0.0
297706,0,0.8999999761581421,-0.0041327825747430325,0.0
297707,0,0.8999999761581421,-0.003647181671112776,0.0
297708,0,0.8999999761581421,-0.0035685987677425146,0.0
297709,0,0.8999999761581421,-0.003253769828006625,0.0
297710,0,0.8999999761581421,-0.00383017654530704,0.0
297711,0,0.8999999761581421,-0.0021991871763020754,0.0
297712,0,0.8999999761581421,-0.0022473628632724285,0.0
297713,0,0.8999999761581421,-0.0027365651912987232,0.0
297714,0,0.8999999761581421,-0.0017079770332202315,0.0
297715,0,0.8999999761581421,-0.000845082220621407,0.0
297716,0,0.8999999761581421,0.0018220568308606744,0.0
297717,0,0.8999999761581421,0.0013803954934701324,0.0
297718,0,0.8999999761581421,0.0013900701887905598,0.0
297719,0,0.8999999761581421,0.0017794293817132711,0.0
297720,0,0.8999999761581421,0.0015870428178459406,0.0
297721,0,0.8999999761581421,0.000972687266767025,0.0
297722,0,0.7897655963897705,0.0022002472542226315,0.0
297723,0,0.5420028567314148,0.002872794633731246,0.0
297724,0,0.7067069411277771,0.001263091224245727,0.0
297725,0,0.6512368321418762,0.0016610038001090288,0.0
297726,0,0.613813042640686,0.0007688687182962894,0.0
297727,0,0.4784332811832428,0.0003409345808904618,0.0
297728,0,0.4704821705818176,-0.0009044038597494364,0.0
297729,0,0.4493106007575989,-0.0008566551259718835,0.0
297730,0,0.4417271614074707,-0.0008420626982115209,0.0
297731,0,0.40595149993896484,-0.00043908582301810384,0.0
297732,0,0.3883785307407379,-0.0025591382291167974,0.0
297733,0,0.3712444305419922,-0.004729863256216049,0.0
297734,0,0.3471338748931885,-0.004737676586955786,0.0
297735,0,0.4378233253955841,-0.003755884012207389,0.0
297736,0,0.5142651796340942,-0.004477940499782562,0.0
297737,0,0.5036919116973877,-0.0052425372414290905,0.0
297738,0,0.5256149172782898,-0.004540211521089077,0.0
297739,0,0.555729866027832,-0.005249775946140289,0.0
297740,0,0.5610787868499756,-0.004328036215156317,0.0
297741,0,0.538488507270813,-0.004400824662297964,0.0
297742,0,0.544697642326355,-0.004856633022427559,0.0
297743,0,0.5383609533309937,-0.004179471172392368,0.0
297744,0,0.4997217655181885,-0.003338219365105033,0.0
297745,0,0.46402618288993835,-0.002923931460827589,0.0
297746,0,0.4608040750026703,-0.003918537870049477,0.0
297747,0,0.3476032316684723,-0.002331213327124715,0.0
297748,0,0.3607935309410095,-0.0010294390376657248,0.0
297749,0,0.2910531759262085,0.0021132633555680513,0.0
297750,0,0.2823164463043213,0.0016566780395805836,0.0
297751,0,0.351144939661026,0.0031147953122854233,0.0
297752,0,0.3810271918773651,0.002043976681306958,0.0
297753,0,0.4091610610485077,0.0011105844751000404,0.0
297754,0,0.4273085296154022,0.0017099193064495921,0.0
297755,0,0.4349251985549927,0.0017704562051221728,0.0
297756,0,0.443050354719162,0.0017533935606479645,0.0
297757,0,0.4363931119441986,0.001935449312441051,0.0
297758,0,0.4320053458213806,0.0019669579342007637,0.0
297759,0,0.4326927661895752,0.0022295075468719006,0.0
297760,0,0.43725651502609253,0.0024859982077032328,0.0
297761,0,0.4166611433029175,0.002225893083959818,0.0
297762,0,0.40623557567596436,0.001907431404106319,0.0
297763,0,0.4179030656814575,0.0012124567292630672,0.0
297764,0,0.46720942854881287,0.0001232564536621794,0.0
297765,0,0.4800991117954254,-0.0009436247637495399,0.0
297769,0,0.5038290023803711,-0.00204039947129786,0.0
297773,0,0.40025046467781067,-0.002070060931146145,0.0
297777,0,0.08038607984781265,0.005186593625694513,0.0
297781,0,0.2326475977897644,0.001781134051270783,0.0
297784,0,0.13508430123329163,-0.0008610008517280221,0.0
297787,0,0.2843839228153229,-0.002752563450485468,0.0
297790,0,0.3821852505207062,-0.0030103246681392193,0.0
297793,0,0.29692888259887695,-0.0027322678361088037,0.0
297798,0,0.4143558442592621,0.0024638327304273844,0.0
297802,0,0.21546818315982819,0.001663725939579308,0.0
297806,0,0.2547644078731537,-0.0006309387390501797,0.0
297809,0,0.5460252165794373,0.0004651842755265534,0.0
297813,0,0.43119069933891296,0.00113058986607939,0.0
297817,0,0.4108339846134186,0.0005857428186573088,0.0
297820,0,0.39430665969848633,0.004045448265969753,0.0
297823,0,0.5522568225860596,0.0023554363287985325,0.0
297828,0,0.6547086238861084,0.0025400747545063496,0.0
297831,0,0.6043069362640381,0.0037111591082066298,0.0
297834,0,0.0,0.006079302169382572,1.0
297838,0,0.0,0.002028906252235174,1.0
297842,0,0.4655756652355194,0.002589873969554901,0.0
297850,0,0.8999999761581421,-0.004910604562610388,0.0
297854,0,0.8999999761581421,-0.004076148848980665,0.0
