ts,agent_id,throttle,steer,brake
303884,0,0.8999999761581421,0.0030346051789820194,0.0
303889,0,0.8999999761581421,0.0025319340638816357,0.0
303892,0,0.8999999761581421,0.0024362923577427864,0.0
303895,0,0.8999999761581421,0.002512503881007433,0.0
303898,0,0.8999999761581421,0.002515604021027684,0.0
303902,0,0.8999999761581421,0.002432168461382389,0.0
303905,0,0.8999999761581421,0.0024021179415285587,0.0
303909,0,0.8999999761581421,0.0027133405674248934,0.0
303913,0,0.8999999761581421,0.0021520594600588083,0.0
303917,0,0.8999999761581421,0.0025626884307712317,0.0
303921,0,0.8999999761581421,0.0025157686322927475,0.0
303925,0,0.8999999761581421,0.002514866180717945,0.0
303929,0,0.8999999761581421,0.002339033642783761,0.0
303933,0,0.8999999761581421,0.002492590108886361,0.0
303936,0,0.8999999761581421,0.002434063469991088,0.0
303941,0,0.8999999761581421,0.0024874508380889893,0.0
303945,0,0.8999999761581421,0.0028636569622904062,0.0
303948,0,0.8999999761581421,0.002699892735108733,0.0
303951,0,0.8999999761581421,0.0024990278761833906,0.0
303954,0,0.8999999761581421,0.0022712689824402332,0.0
303957,0,0.8999999761581421,0.0023684222251176834,0.0
303960,0,0.8999999761581421,0.0023770504631102085,0.0
303964,0,0.8999999761581421,0.0021434673108160496,0.0
303968,0,0.8999999761581421,0.0008947232854552567,0.0
303972,0,0.8999999761581421,-0.00023007563140708953,0.0
303976,0,0.8999999761581421,-0.001198108890093863,0.0
303980,0,0.8999999761581421,-0.00015220826026052237,0.0
303984,0,0.8999999761581421,0.0005298909381963313,0.0
303988,0,0.8999999761581421,0.0009626084938645363,0.0
303991,0,0.8999999761581421,6.182981451274827e-05,0.0
303994,0,0.8999999761581421,0.0005258780438452959,0.0
303997,0,0.8999999761581421,0.0013092688750475645,0.0
304000,0,0.8999999761581421,0.0018028762424364686,0.0
304003,0,0.8999999761581421,0.002647323301061988,0.0
304006,0,0.8999999761581421,0.002368037821725011,0.0
304010,0,0.8999999761581421,0.0014732113340869546,0.0
304014,0,0.8999999761581421,0.001046686782501638,0.0
304017,0,0.8999999761581421,-0.0001890016719698906,0.0
304020,0,0.8999999761581421,-0.004008805379271507,0.0
304024,0,0.8999999761581421,-0.002194024622440338,0.0
304028,0,0.8999999761581421,-0.0039047892205417156,0.0
304032,0,0.8999999761581421,-0.0028045226354151964,0.0
304036,0,0.8999999761581421,-0.0015162848867475986,0.0
304040,0,0.8999999761581421,0.004375830292701721,0.0
304045,0,0.8999999761581421,0.0032490952871739864,0.0
304049,0,0.8999999761581421,0.0012179806362837553,0.0
304054,0,0.8999999761581421,-0.0014080406399443746,0.0
304059,0,0.8999999761581421,-0.005214984528720379,0.0
304063,0,0.8999999761581421,-0.005478699691593647,0.0
304067,0,0.8999999761581421,-0.004322453867644072,0.0
304070,0,0.0,-0.0007829872774891555,1.0
304074,0,0.0,0.0020185685716569424,1.0
304078,0,0.8792676329612732,0.0024213704746216536,0.0
304082,0,0.8999999761581421,0.0012158647878095508,0.0
304086,0,0.8999999761581421,-0.002738839015364647,0.0
304090,0,0.8999999761581421,-0.003710328135639429,0.0
