ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
303884,0,514.4633881332137,198.76744079589844,-95.83265686035156,-514.301025390625
303889,0,5.582050090982154,195.56744384765625,-90.83265686035156,0.08469131588935852
303892,0,5.5818259061612485,195.56744384765625,-90.83265686035156,0.04550548270344734
303895,0,5.581819088510561,195.56744384765625,-90.83265686035156,0.024444427341222763
303898,0,5.581847772388108,195.56744384765625,-90.83265686035156,0.013436851091682911
303902,0,5.581877527802628,195.56744384765625,-90.83265686035156,0.00649261474609375
303905,0,5.5818897950998405,195.56744384765625,-90.83265686035156,0.004106712061911821
303909,0,5.581898070195317,195.56744384765625,-90.83265686035156,0.0026153563521802425
303913,0,5.581901691205871,195.56744384765625,-90.83265686035156,0.0020010375883430243
303917,0,5.581903231821954,195.56744384765625,-90.83265686035156,0.0017492675688117743
303921,0,5.581903866385852,195.56744384765625,-90.83265686035156,0.0016465758671984076
303925,0,5.581904124169008,195.56744384765625,-90.83265686035156,0.0016049194382503629
303929,0,5.581904240042643,195.56744384765625,-90.83265686035156,0.001588096609339118
303933,0,5.5819042939463,195.56744384765625,-90.83265686035156,0.0015813064528629184
303936,0,5.604176211956701,195.56744384765625,-90.83265686035156,0.0015796279767528176
303941,0,5.732531584885009,195.56744384765625,-90.83265686035156,0.0015774917555972934
303945,0,5.893456180915055,195.56744384765625,-90.83265686035156,0.0015774917555972934
303948,0,6.029838082674277,195.56788635253906,-90.8185806274414,0.0014875030610710382
303951,0,6.134217722075866,195.57054138183594,-90.74107360839844,0.0012657165061682463
303954,0,6.219872525139126,195.57464599609375,-90.6186294555664,0.0011649703374132514
303957,0,6.298228357607368,195.57931518554688,-90.46642303466797,0.0011605452746152878
303960,0,6.375709053774769,195.5849151611328,-90.29239654541016,0.0011981200659647584
303964,0,6.482282503187021,195.59292602539062,-90.0330581665039,0.0012592696584761143
303968,0,6.595462432712971,195.6018524169922,-89.7464370727539,0.0013093184679746628
303972,0,6.71582696776777,195.6105499267578,-89.43458557128906,0.0013441466726362705
303976,0,6.843623965642642,195.61911010742188,-89.09847259521484,0.0013664626749232411
303980,0,6.979182262187244,195.6283416748047,-88.73867797851562,0.0013806915376335382
303984,0,7.122438055458617,195.63833618164062,-88.35560607910156,0.0013896179152652621
303988,0,7.2733730828277094,195.64927673339844,-87.94953155517578,0.001395645085722208
303991,0,7.391295094910123,195.65774536132812,-87.63005065917969,0.0013986587291583419
303994,0,7.512450920335374,195.66653442382812,-87.29789733886719,0.0014012526953592896
303997,0,7.6258474650368635,195.6757049560547,-86.95319366455078,0.001403274480253458
304000,0,7.727968123074676,195.68521118164062,-86.59602355957031,0.0014050673926249146
304003,0,7.8189351860305685,195.6951141357422,-86.22650146484375,0.0014065932482481003
304006,0,7.898703681366505,195.70535278320312,-85.84471130371094,0.001857223454862833
304010,0,7.9877237339517775,195.7195281982422,-85.31676483154297,0.0019203185802325606
304014,0,8.05686525391577,195.7342071533203,-84.76744079589844,0.0018346785800531507
304017,0,8.109584196842933,195.74562072753906,-84.341552734375,0.0017803191440179944
304020,0,8.172388120354057,195.75732421875,-83.90386199951172,0.0017431640299037099
