ts,agent_id,x,y,z,v
294195,0,192.36245727539062,-86.26266479492188,0.02540103904902935,6.576986094065648e-05
294196,0,192.36245727539062,-86.2626724243164,0.026795310899615288,5.736583918003856e-05
294197,0,192.36245727539062,-86.2626724243164,0.02796676568686962,5.0117657955893214e-05
294198,0,192.36245727539062,-86.2626724243164,0.028947867453098297,4.3933911676418475e-05
294199,0,192.36245727539062,-86.2626724243164,0.0297671128064394,3.869772951453239e-05
294200,0,192.36245727539062,-86.2626724243164,0.030449332669377327,3.349733879321658e-05
294201,0,192.36245727539062,-86.2626724243164,0.03101608157157898,2.9237944035920384e-05
294202,0,192.36245727539062,-86.2626724243164,0.03148593753576279,2.5514503048014953e-05
294203,0,192.36245727539062,-86.2626724243164,0.031874656677246094,2.2323947781009138e-05
294204,0,192.36245727539062,-86.2626724243164,0.03219558671116829,1.856568462055744e-05
294205,0,192.36245727539062,-86.2626724243164,0.03246017545461655,1.6346909125303182e-05
294206,0,192.36245727539062,-86.2626724243164,0.03267795592546463,1.415037685967929e-05
294207,0,192.36245727539062,-86.2626724243164,0.03285682573914528,1.2647850197040981e-05
294208,0,192.36245727539062,-86.2626724243164,0.03300369158387184,1.1111096164472396e-05
294209,0,192.36245727539062,-86.2626724243164,0.03312404453754425,9.51069202059872e-06
294210,0,192.36245727539062,-86.2626724243164,0.03322257846593857,8.413508554110235e-06
294211,0,192.36245727539062,-86.2626724243164,0.03330310806632042,7.113560706289744e-06
294212,0,192.36245727539062,-86.2626724243164,0.033368948847055435,5.999803389338873e-06
294213,0,192.36245727539062,-86.2626724243164,0.033422622829675674,5.2379421684828875e-06
294214,0,192.36245727539062,-86.26268005371094,0.033466413617134094,4.539409670149661e-06
294215,0,192.36245727539062,-86.26268005371094,0.0334714874625206,4.072210784690709e-07
294216,0,192.36245727539062,-86.26268005371094,0.0334848016500473,3.2440397254323466e-07
294217,0,192.36245727539062,-86.26268005371094,0.03350048139691353,3.79079604510207e-07
294218,0,192.36245727539062,-86.26268005371094,0.033516958355903625,4.1137142760683023e-07
294219,0,192.36245727539062,-86.26268005371094,0.033533286303281784,4.438137652414639e-07
294220,0,192.36245727539062,-86.26268005371094,0.03354877233505249,3.5804627743688763e-07
294221,0,192.36245727539062,-86.26268005371094,0.0335630401968956,2.5048116206704905e-07
294222,0,192.36245727539062,-86.26268005371094,0.03357597440481186,2.371920992831614e-07
294223,0,192.36245727539062,-86.26268005371094,0.0335874930024147,2.0600068359685976e-07
294224,0,192.36245727539062,-86.26268005371094,0.0335976779460907,2.1359051555314135e-07
294225,0,192.36245727539062,-86.26268005371094,0.033606529235839844,1.5327878276305967e-07
294226,0,192.36245727539062,-86.26268005371094,0.033614158630371094,2.0502284713479285e-07
294227,0,192.36245727539062,-86.26268005371094,0.033620718866586685,1.3174350927064194e-07
294228,0,192.36245727539062,-86.26268005371094,0.03362636640667915,9.70950729451298e-08
294229,0,192.36245727539062,-86.26268005371094,0.03363117203116417,1.199816515011227e-07
294230,0,192.36245727539062,-86.26268005371094,0.033635213971138,1.1727273884917553e-07
294231,0,192.36245727539062,-86.26268005371094,0.033638570457696915,6.802563980944385e-08
294232,0,192.36245727539062,-86.26268005371094,0.033638570457696915,3.683815813594016e-08
294233,0,192.36245727539062,-86.26268005371094,0.03364013507962227,1.2231957813581358e-07
294234,0,192.36245727539062,-86.26268005371094,0.03364143148064613,5.378058415124136e-08
294235,0,192.36245727539062,-86.26268005371094,0.03364292159676552,4.9802132588469914e-08
294236,0,192.36245727539062,-86.26268005371094,0.03364429250359535,5.548706432763106e-08
294237,0,192.36245727539062,-86.26268005371094,0.033645667135715485,1.1710980612432914e-07
294238,0,192.36245727539062,-86.26268005371094,0.03364696353673935,3.830403492346761e-08
294239,0,192.36245727539062,-86.26268005371094,0.03364810720086098,6.765493911555048e-08
294240,0,192.36245727539062,-86.26268005371094,0.03364913910627365,6.863847521275187e-08
294241,0,192.36245727539062,-86.26268005371094,0.03364913910627365,2.5859617312116863e-08
294242,0,192.36245727539062,-86.26268005371094,0.03365085646510124,4.3995092469125096e-08
294243,0,192.36245727539062,-86.26268005371094,0.03365085646510124,1.6514833078217447e-08
294244,0,192.36245727539062,-86.26268005371094,0.03365211561322212,2.0850280783846673e-08
294245,0,192.36245727539062,-86.26268005371094,0.03365211561322212,5.161761945792395e-08
294246,0,192.36245727539062,-86.26268005371094,0.03365211561322212,2.0914508747151448e-07
294247,0,192.36245727539062,-86.26268005371094,0.03365344926714897,7.48288106775573e-08
294248,0,192.36245727539062,-86.26268005371094,0.03365344926714897,5.433326113612237e-08
294249,0,192.36245727539062,-86.26268005371094,0.03365344926714897,5.326994725523578e-08
294250,0,192.36245727539062,-86.26268005371094,0.03365344926714897,3.636999304909069e-08
294251,0,192.36245727539062,-86.26268005371094,0.03365344926714897,1.344989776500488e-08
294252,0,192.36245727539062,-86.26268005371094,0.03365344926714897,2.2717444094053788e-08
294253,0,192.36245727539062,-86.26268005371094,0.03365344926714897,1.1501837573135383e-07
294254,0,192.36245727539062,-86.26268005371094,0.03365344926714897,7.961293311418665e-08
294255,0,192.36245727539062,-86.26268005371094,0.03365451842546463,4.593534954694238e-08
294256,0,192.36245727539062,-86.26268005371094,0.03365451842546463,7.726019225566824e-08
294257,0,192.36245727539062,-86.26268005371094,0.03365451842546463,7.86756849977791e-08
294258,0,192.36245727539062,-86.26268005371094,0.03365451842546463,2.1631887877543397e-08
294259,0,192.36245727539062,-86.26268005371094,0.03365451842546463,8.211251616299498e-08
294260,0,192.36245727539062,-86.26268005371094,0.03365451842546463,3.594062570509712e-08
294261,0,192.36245727539062,-86.26266479492188,0.03365619480609894,0.0013489300169850363
