ts,agent_id,throttle,steer,brake
307343,0,0.8999999761581421,-0.0023309080861508846,0.0
307344,0,0.8999999761581421,-0.011229568161070347,0.0
307345,0,0.8999999761581421,-0.009204521775245667,0.0
307346,0,0.8999999761581421,-0.011090685613453388,0.0
307347,0,0.8999999761581421,0.0006644732784479856,0.0
307348,0,0.8999999761581421,0.003077656961977482,0.0
307349,0,0.8999999761581421,0.010064112022519112,0.0
307350,0,0.8999999761581421,0.011851813644170761,0.0
307351,0,0.8999999761581421,0.030305488035082817,0.0
307352,0,0.8999999761581421,0.04202587530016899,0.0
307353,0,0.8999999761581421,0.044563956558704376,0.0
307354,0,0.8999999761581421,0.06256673485040665,0.0
307355,0,0.8999999761581421,0.052231643348932266,0.0
307356,0,0.8999999761581421,0.05192654952406883,0.0
307357,0,0.8999999761581421,0.05736894905567169,0.0
307358,0,0.8999999761581421,0.04806241765618324,0.0
307359,0,0.8999999761581421,0.04780443385243416,0.0
307360,0,0.8999999761581421,0.04940227419137955,0.0
307361,0,0.8999999761581421,0.05923161655664444,0.0
307362,0,0.8999999761581421,0.04315420985221863,0.0
307363,0,0.8999999761581421,0.04112516716122627,0.0
307364,0,0.8999999761581421,0.04867435246706009,0.0
307365,0,0.8999999761581421,0.0395284965634346,0.0
307366,0,0.8999999761581421,0.03858906775712967,0.0
307367,0,0.8999999761581421,0.039148200303316116,0.0
307368,0,0.8999999761581421,0.035668276250362396,0.0
307369,0,0.8999999761581421,0.04345640912652016,0.0
307370,0,0.8999999761581421,0.0453244149684906,0.0
307371,0,0.8999999761581421,0.037850234657526016,0.0
307372,0,0.8999999761581421,0.036372438073158264,0.0
307373,0,0.8999999761581421,0.03667718544602394,0.0
307374,0,0.8999999761581421,0.039891038089990616,0.0
307375,0,0.8999999761581421,0.036522988229990005,0.0
307376,0,0.8999999761581421,0.04119758680462837,0.0
307377,0,0.8999999761581421,0.03754469379782677,0.0
307378,0,0.8999999761581421,0.040186844766139984,0.0
307379,0,0.8999999761581421,0.03594398871064186,0.0
307380,0,0.8999999761581421,0.039003487676382065,0.0
307381,0,0.8999999761581421,0.03947919234633446,0.0
307382,0,0.8999999761581421,0.037403881549835205,0.0
307383,0,0.8999999761581421,0.035240910947322845,0.0
307384,0,0.8999999761581421,0.03892280161380768,0.0
307385,0,0.8999999761581421,0.03951926901936531,0.0
307386,0,0.8999999761581421,0.0399925522506237,0.0
307387,0,0.8999999761581421,0.04067249968647957,0.0
307388,0,0.8999999761581421,0.040975380688905716,0.0
307389,0,0.8999999761581421,0.036799199879169464,0.0
307390,0,0.8999999761581421,0.03866012021899223,0.0
307391,0,0.8999999761581421,0.03299553319811821,0.0
307392,0,0.8999999761581421,0.03828272223472595,0.0
307393,0,0.8999999761581421,0.034445688128471375,0.0
307394,0,0.8999999761581421,0.03808445855975151,0.0
307395,0,0.8999999761581421,0.03908906877040863,0.0
307396,0,0.8999999761581421,0.03449862450361252,0.0
307397,0,0.8999999761581421,0.03566482663154602,0.0
307398,0,0.8999999761581421,0.0322427973151207,0.0
307399,0,0.8999999761581421,0.030619509518146515,0.0
307400,0,0.8999999761581421,0.03196948766708374,0.0
307401,0,0.8999999761581421,0.03276700899004936,0.0
307402,0,0.8999999761581421,0.03681452199816704,0.0
307403,0,0.8999999761581421,0.03204164654016495,0.0
307404,0,0.8999999761581421,0.032936714589595795,0.0
307405,0,0.8999999761581421,0.030279042199254036,0.0
307406,0,0.8999999761581421,0.03306453302502632,0.0
307407,0,0.8999999761581421,0.02653600089251995,0.0
307408,0,0.8999999761581421,0.03133624047040939,0.0
307409,0,0.8999999761581421,0.032852496951818466,0.0
307410,0,0.8999999761581421,0.032841674983501434,0.0
307411,0,0.8999999761581421,0.03480357676744461,0.0
307412,0,0.8999999761581421,0.029540205374360085,0.0
307413,0,0.8999999761581421,0.033398907631635666,0.0
307414,0,0.8999999761581421,0.02927512489259243,0.0
307415,0,0.8999999761581421,0.027950318530201912,0.0
307416,0,0.8999999761581421,0.032931119203567505,0.0
307417,0,0.8999999761581421,0.029258858412504196,0.0
307418,0,0.8999999761581421,0.03426801785826683,0.0
307419,0,0.8999999761581421,0.031873948872089386,0.0
307420,0,0.8999999761581421,0.03338436409831047,0.0
307421,0,0.8999999761581421,0.028722602874040604,0.0
307422,0,0.8999999761581421,0.029423881322145462,0.0
307423,0,0.8999999761581421,0.02965002879500389,0.0
307424,0,0.8999999761581421,0.028248781338334084,0.0
307425,0,0.8999999761581421,0.03165372461080551,0.0
307426,0,0.8999999761581421,0.032134827226400375,0.0
307427,0,0.8999999761581421,0.031124666333198547,0.0
307428,0,0.8999999761581421,0.030899669975042343,0.0
307429,0,0.8999999761581421,0.02880225144326687,0.0
307430,0,0.8999999761581421,0.030436307191848755,0.0
307431,0,0.8999999761581421,0.025994407013058662,0.0
307432,0,0.8999999761581421,0.030581578612327576,0.0
307433,0,0.8999999761581421,0.029222453013062477,0.0
307434,0,0.8999999761581421,0.032312072813510895,0.0
307435,0,0.8999999761581421,0.03199555352330208,0.0
307436,0,0.8999999761581421,0.03011181578040123,0.0
307437,0,0.8999999761581421,0.03066074661910534,0.0
307438,0,0.8999999761581421,0.02754782699048519,0.0
307439,0,0.8999999761581421,0.02945607155561447,0.0
307440,0,0.8999999761581421,0.028706029057502747,0.0
307441,0,0.8999999761581421,0.02820572815835476,0.0
307442,0,0.8999999761581421,0.027808474376797676,0.0
307443,0,0.8999999761581421,0.030515899881720543,0.0
307444,0,0.8999999761581421,0.024677231907844543,0.0
307445,0,0.8999999761581421,0.026688827201724052,0.0
307446,0,0.8999999761581421,0.029192980378866196,0.0
307447,0,0.8999999761581421,0.027070676907896996,0.0
307448,0,0.8999999761581421,0.027175378054380417,0.0
307449,0,0.8999999761581421,0.03545449674129486,0.0
307450,0,0.8999999761581421,0.02782859466969967,0.0
307451,0,0.8999999761581421,0.03318905457854271,0.0
307452,0,0.8999999761581421,0.03134458512067795,0.0
307453,0,0.8999999761581421,0.02515587769448757,0.0
307454,0,0.8999999761581421,0.02094547264277935,0.0
