ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
307343,0,500.4911885387494,198.76744079589844,-95.83265686035156,-499.8193664550781
307344,0,5.595579574090421,195.56744384765625,-90.83265686035156,0.09999999403953552
307345,0,5.592365059106882,195.56744384765625,-90.83265686035156,0.09540698677301407
307346,0,5.589577830706274,195.56744384765625,-90.83265686035156,0.08469131588935852
307347,0,5.587154487252182,195.56744384765625,-90.83265686035156,0.0693112164735794
307348,0,5.58490284657624,195.56744384765625,-90.83265686035156,0.05613723769783974
307349,0,5.583078219951395,195.56744384765625,-90.83265686035156,0.04550548270344734
307350,0,5.582027767701456,195.56744384765625,-90.83265686035156,0.03692970052361488
307351,0,5.581839537785531,195.56744384765625,-90.83265686035156,0.030015792697668076
307352,0,5.581937002716514,195.56744384765625,-90.83265686035156,0.024444427341222763
307353,0,5.582054312131681,195.56744384765625,-90.83265686035156,0.01995697058737278
307354,0,5.582115992201545,195.56744384765625,-90.83265686035156,0.01634414680302143
307355,0,5.582104629980321,195.56744384765625,-90.83265686035156,0.013436851091682911
307356,0,5.582061392693935,195.56744384765625,-90.83265686035156,0.011098288930952549
307357,0,5.5820373134467065,195.56744384765625,-90.83265686035156,0.009217948652803898
307358,0,5.581991710267062,195.56744384765625,-90.83265686035156,0.007706718053668737
307359,0,5.581948395724954,195.56744384765625,-90.83265686035156,0.00649261474609375
307360,0,5.581915910632607,195.56744384765625,-90.83265686035156,0.0055175782181322575
307361,0,5.5818941038894065,195.56744384765625,-90.83265686035156,0.004734840244054794
307362,0,5.5818577886878655,195.56744384765625,-90.83265686035156,0.004106712061911821
307363,0,5.581852601628525,195.56744384765625,-90.83265686035156,0.003602867014706135
307364,0,5.581852851883691,195.56744384765625,-90.83265686035156,0.003198814345523715
307365,0,5.58184434217906,195.56744384765625,-90.83265686035156,0.002874908270314336
307366,0,5.581850665159098,195.56744384765625,-90.83265686035156,0.0026153563521802425
307367,0,5.581858257548936,195.56744384765625,-90.83265686035156,0.00240745535120368
307368,0,5.5818513325650745,195.56744384765625,-90.83265686035156,0.0022409819066524506
307369,0,5.5818593685408135,195.56744384765625,-90.83265686035156,0.0021076963748782873
307370,0,5.581867010774956,195.56744384765625,-90.83265686035156,0.0020010375883430243
307371,0,5.581874055145872,195.56744384765625,-90.83265686035156,0.0019157028291374445
307372,0,5.581874153846434,195.56744384765625,-90.83265686035156,0.0018474578391760588
307373,0,5.581879768039407,195.56744384765625,-90.83265686035156,0.00179290771484375
307374,0,5.58188466719281,195.56744384765625,-90.83265686035156,0.0017492675688117743
307375,0,5.581888894137341,195.56744384765625,-90.83265686035156,0.0017144393641501665
307376,0,5.581892508051992,195.56744384765625,-90.83265686035156,0.0016865539364516735
307377,0,5.581895574108779,195.56744384765625,-90.83265686035156,0.0016643141862004995
307378,0,5.581898159364009,195.56744384765625,-90.83265686035156,0.0016465758671984076
307379,0,5.581900327346283,195.56744384765625,-90.83265686035156,0.001632423372939229
307380,0,5.58190213779374,195.56744384765625,-90.83265686035156,0.0016210937174037099
307381,0,5.581903642873353,195.56744384765625,-90.83265686035156,0.0016120909713208675
307382,0,5.581904890803503,195.56744384765625,-90.83265686035156,0.0016048812540248036
307383,0,5.581905921641135,195.56744384765625,-90.83265686035156,0.0015991592081263661
307384,0,5.581906771538084,195.56744384765625,-90.83265686035156,0.0015946197090670466
307385,0,5.581907470548025,195.56744384765625,-90.83265686035156,0.0015909957000985742
307386,0,5.581908044037622,195.56744384765625,-90.83265686035156,0.001588096609339118
307387,0,5.581908514227354,195.56744384765625,-90.83265686035156,0.0015857695834711194
307388,0,5.581908899159369,195.56744384765625,-90.83265686035156,0.0015839386032894254
307389,0,5.581909213087138,195.56744384765625,-90.83265686035156,0.0015824889997020364
307390,0,5.581903223750789,195.56744384765625,-90.83265686035156,0.0015813064528629184
307391,0,5.581903252736026,195.56744384765625,-90.83265686035156,0.0015813064528629184
307392,0,5.58190332903052,195.56744384765625,-90.83265686035156,0.0015813064528629184
307393,0,5.581903418436164,195.56744384765625,-90.83265686035156,0.0015813064528629184
307394,0,5.581903512915525,195.56744384765625,-90.83265686035156,0.0015813064528629184
307395,0,5.581903606142975,195.56744384765625,-90.83265686035156,0.0015813064528629184
307396,0,5.581903694809628,195.56744384765625,-90.83265686035156,0.0015813064528629184
307397,0,5.581903776753006,195.56744384765625,-90.83265686035156,0.0015813064528629184
307398,0,5.581903851088565,195.56744384765625,-90.83265686035156,0.0015813064528629184
307399,0,5.581903916909861,195.56744384765625,-90.83265686035156,0.0015813064528629184
307400,0,5.581903975318798,195.56744384765625,-90.83265686035156,0.0015813064528629184
307401,0,5.581904026094546,195.56744384765625,-90.83265686035156,0.0015813064528629184
307402,0,5.5819040698721105,195.56744384765625,-90.83265686035156,0.0015813064528629184
307403,0,5.581904107309342,195.56744384765625,-90.83265686035156,0.0015813064528629184
307404,0,5.581904139706929,195.56744384765625,-90.83265686035156,0.0015813064528629184
307405,0,5.581904167318881,195.56744384765625,-90.83265686035156,0.0015813064528629184
307406,0,5.581904190528102,195.56744384765625,-90.83265686035156,0.0015813064528629184
