ts,agent_id,throttle,steer,brake
291506,0,0.8999999761581421,0.004440545570105314,0.0
291507,0,0.8999999761581421,0.0031252894550561905,0.0
291508,0,0.8999999761581421,0.0025570187717676163,0.0
291509,0,0.8999999761581421,0.0028011291287839413,0.0
291510,0,0.8999999761581421,0.0030979360453784466,0.0
291511,0,0.8999999761581421,0.003145628608763218,0.0
291512,0,0.8999999761581421,0.002589740324765444,0.0
291513,0,0.8999999761581421,0.003471147269010544,0.0
291514,0,0.8999999761581421,0.003409951226785779,0.0
291515,0,0.8999999761581421,0.00333149591460824,0.0
291516,0,0.8999999761581421,0.0030838698148727417,0.0
291517,0,0.8999999761581421,0.0029955662321299314,0.0
291518,0,0.8999999761581421,0.0028559966012835503,0.0
291519,0,0.8999999761581421,0.0025297249667346478,0.0
291520,0,0.8999999761581421,0.0025167798157781363,0.0
291521,0,0.8999999761581421,0.0023869716096669436,0.0
291522,0,0.8999999761581421,0.002556974533945322,0.0
291523,0,0.8999999761581421,0.0023554007057100534,0.0
291524,0,0.8999999761581421,0.0023442828096449375,0.0
291525,0,0.8999999761581421,0.0023969102185219526,0.0
291526,0,0.8999999761581421,0.0023508556187152863,0.0
291527,0,0.8999999761581421,0.0023873555473983288,0.0
291528,0,0.8999999761581421,0.002392319729551673,0.0
291529,0,0.8999999761581421,0.0023373672738671303,0.0
291530,0,0.8999999761581421,0.0024634364526718855,0.0
291531,0,0.8999999761581421,0.002267910400405526,0.0
291532,0,0.8999999761581421,0.0022444496862590313,0.0
291533,0,0.8999999761581421,0.0022108047269284725,0.0
291534,0,0.8999999761581421,0.002299815881997347,0.0
291535,0,0.8999999761581421,0.002282119356095791,0.0
291536,0,0.8999999761581421,0.002290596952661872,0.0
291537,0,0.8999999761581421,0.0023718741722404957,0.0
291538,0,0.8999999761581421,0.002299800980836153,0.0
291539,0,0.8999999761581421,0.0022938710171729326,0.0
291540,0,0.8999999761581421,0.0023406813852488995,0.0
291541,0,0.8999999761581421,0.0022534194868057966,0.0
291542,0,0.8999999761581421,0.0023513981141149998,0.0
291543,0,0.8999999761581421,0.0023713530972599983,0.0
291544,0,0.8999999761581421,0.002448637504130602,0.0
291545,0,0.8999999761581421,0.002351925941184163,0.0
291546,0,0.8999999761581421,0.002360475016757846,0.0
291547,0,0.8999999761581421,0.0023301688488572836,0.0
291548,0,0.8999999761581421,0.002301603090018034,0.0
291549,0,0.8999999761581421,0.0023135303054004908,0.0
291550,0,0.8999999761581421,0.0022904241923242807,0.0
291551,0,0.8999999761581421,0.0023733896669000387,0.0
291552,0,0.8999999761581421,0.0023438292555510998,0.0
291553,0,0.8999999761581421,0.0021536455024033785,0.0
291554,0,0.8999999761581421,0.0022246467415243387,0.0
291555,0,0.8999999761581421,0.0022059562616050243,0.0
291556,0,0.8999999761581421,0.002030547009781003,0.0
291557,0,0.8999999761581421,0.00207332381978631,0.0
291558,0,0.8999999761581421,0.0020540128462016582,0.0
291559,0,0.8999999761581421,0.0020639251451939344,0.0
291560,0,0.8999999761581421,0.0019952519796788692,0.0
291561,0,0.8999999761581421,0.00199975841678679,0.0
291562,0,0.8999999761581421,0.0020839704666286707,0.0
291563,0,0.8999999761581421,0.001888686791062355,0.0
291564,0,0.8999999761581421,0.0019113330636173487,0.0
291565,0,0.8999999761581421,0.0020948646124452353,0.0
291566,0,0.8999999761581421,0.0019714415539056063,0.0
291567,0,0.8999999761581421,0.0018628800753504038,0.0
291568,0,0.8999999761581421,0.0019724490121006966,0.0
291569,0,0.8999999761581421,0.0019161241361871362,0.0
291570,0,0.8999999761581421,0.0018916280241683125,0.0
291571,0,0.8999999761581421,0.0018009771592915058,0.0
291572,0,0.8999999761581421,0.0018348165322095156,0.0
291573,0,0.8999999761581421,0.0018492836970835924,0.0
291574,0,0.8999999761581421,0.0017711234977468848,0.0
291575,0,0.8999999761581421,0.0018682830268517137,0.0
291576,0,0.8999999761581421,0.0019245750736445189,0.0
291577,0,0.8999999761581421,0.0017214424442499876,0.0
291578,0,0.8999999761581421,0.001830558991059661,0.0
291579,0,0.8999999761581421,0.001829545828513801,0.0
291580,0,0.8999999761581421,0.0019199419766664505,0.0
291581,0,0.8999999761581421,0.001884396537207067,0.0
291582,0,0.8999999761581421,0.0019094235030934215,0.0
291583,0,0.8999999761581421,0.001969644334167242,0.0
291584,0,0.8999999761581421,0.001833864487707615,0.0
291585,0,0.8999999761581421,0.001871251268312335,0.0
291586,0,0.8999999761581421,0.001860745600424707,0.0
291587,0,0.8999999761581421,0.0017835943726822734,0.0
291588,0,0.8999999761581421,0.0017380312783643603,0.0
291589,0,0.8999999761581421,0.001860497985035181,0.0
